CATAID,Z,nQ,Z_TONRY,logmstar,dellogmstar,logage,dellogage,metal,delmetal,gminusi,delgminusi,CATAID.1,X,Y,Z.1,d,GroupID,BranchID,FilID,CATAID.2,X.1,Y.1,Z.2,TendrilID
15066,0.1242,4,0.125151,10.3998,0.101236,9.84417,0.172163,0.00773319,0.00654835,0.922857,0.044975,15066.0,22.1346755472777,365.397420013233,4.75594433246315,0.286506,300793.0,1500510002.0,150051.0,,,,,
15067,0.18618,4,0.187183,10.6426,0.0944835,9.81941,0.170461,0.00903888,0.00675122,0.918074,0.0419454,15067.0,32.5908868295403,539.511411334782,7.41745983089844,1.12847,0.0,1500080027.0,150008.0,,,,,
15068,0.12439,5,0.125341,10.9287,0.108167,9.81492,0.194334,0.0133114,0.0101444,1.25068,0.045052,15068.0,22.0737720496645,365.94348131544,4.75833767107934,0.270668,300793.0,1500510002.0,150051.0,,,,,
15074,0.18636,4,0.187363,10.4766,0.099192,9.83491,0.163603,0.00923757,0.00720048,1.10723,0.0543249,15074.0,32.2776815436824,540.036166317482,6.91597637686991,0.420724,303014.0,1500080027.0,150008.0,,,,,
15075,0.18666,4,0.187663,10.4337,0.113307,9.74925,0.21598,0.0156358,0.00737853,0.812973,0.0419847,15075.0,32.2682674385111,540.870845038187,6.91122371069371,0.41624,303014.0,1500080027.0,150008.0,,,,,
15080,0.15636,4,0.157339,10.3321,0.109447,9.77199,0.205868,0.0141951,0.00713748,0.745497,0.0435701,15080.0,28.0398719218279,456.31340029188,6.0254653434054,3.77474,0.0,1502120001.0,150212.0,,,,,
15091,0.18621,4,0.187214,10.2261,0.109823,9.58151,0.233209,0.0115162,0.00694392,0.513865,0.041729,15091.0,32.8266873770401,539.592516162539,6.66263902088708,1.06951,0.0,1500080027.0,150008.0,,,,,
15104,0.17455,4,0.175542,10.2377,0.103939,9.83139,0.170002,0.00819299,0.00676503,1.01773,0.0545678,15104.0,29.9657585931908,507.249026113659,6.40326934395243,1.96573,303016.0,1501380002.0,150138.0,,,,,
15106,0.18642,4,0.187422,10.5031,0.114051,9.74877,0.218248,0.0148962,0.00753243,0.864559,0.0430186,15106.0,31.7447803748624,540.240158421713,6.26680810628876,0.838736,0.0,1500080027.0,150008.0,,,,,
15107,0.17466,4,0.175651,10.6755,0.0947306,9.83267,0.160534,0.0131984,0.00772511,1.14896,0.0492552,15107.0,29.6057096239907,507.576426874355,6.31866308567202,2.13713,0.0,1501380002.0,150138.0,,,,,
15109,0.12543,4,0.12638,10.2686,0.125258,9.73433,0.242206,0.0124951,0.00799655,0.914856,0.0455585,15109.0,21.4489538429071,368.950965116399,4.39405157790012,2.3425,0.0,1500510009.0,150051.0,,,,,
15112,0.17388,4,0.17487,10.5809,0.0952105,9.83707,0.16533,0.0118499,0.0079131,1.08291,0.0488619,15112.0,29.1346915033418,505.413995873135,6.82187053951027,0.220304,303017.0,1501380002.0,150138.0,,,,,
15113,0.17399,5,0.17498,11.3868,0.0929789,9.83076,0.160458,0.0139153,0.00772431,1.12828,0.0451817,15113.0,29.0067395068082,505.729029678771,6.76428043861579,0.153174,303017.0,1501380002.0,150138.0,,,,,
15136,0.18656,4,0.18756,10.525,0.100342,9.81856,0.172326,0.0123648,0.00810545,1.07209,0.0515649,15136.0,30.7869884860571,540.676763695601,6.49975259318636,1.52819,0.0,1500080027.0,150008.0,,,,,
15152,0.18715,4,0.188148,10.2115,0.10779,9.76558,0.201779,0.0101638,0.0071492,0.750738,0.0475621,15152.0,29.4974567793261,542.371432784724,7.20314244257146,2.49993,0.0,1500080002.0,150008.0,,,,,
15154,0.07741,5,0.0783173,10.3689,0.123176,9.76787,0.233092,0.0121884,0.00741906,0.792091,0.0377243,15154.0,12.9763796582934,230.88702140712,2.73850870112213,0.603428,0.0,1500410001.0,150041.0,,,,,
15160,0.07768,5,0.0785868,10.6272,0.110177,9.83059,0.196589,0.00940605,0.0084131,1.04337,0.0418878,15160.0,12.8917924606912,231.671800050758,3.09477955833829,0.515635,301455.0,1500410001.0,150041.0,,,,,
15165,0.07753,5,0.0784355,11.1266,0.0981074,9.87028,0.171191,0.0102995,0.00864465,1.15023,0.0400935,15165.0,12.6001165588089,231.247282094515,3.11917892759178,6.83177e-06,301455.0,1500410001.0,150041.0,,,,,
15167,0.17488,4,0.175867,10.6104,0.108006,9.77531,0.20355,0.0110568,0.00736073,0.961687,0.0438225,15167.0,27.6958620914778,508.282139232453,6.74797734131927,2.66252,0.0,1501380002.0,150138.0,,,,,
15187,0.05289,5,0.0537734,9.93284,0.134038,9.61091,0.285263,0.0160364,0.00776544,0.61496,0.0388434,15187.0,8.39604862151656,159.326498815576,1.88419931231989,0.559155,0.0,1500380002.0,150038.0,,,,,
15195,0.17106,4,0.172041,10.5492,0.101758,9.79671,0.189016,0.0113914,0.00715802,0.826259,0.0415213,15195.0,25.6994196248806,497.692968016264,6.96834258279755,4.11303,0.0,1500020002.0,150002.0,,,,,
15200,0.18863,4,0.189626,10.1014,0.110199,9.73742,0.211533,0.012064,0.00723888,0.677945,0.0457643,15200.0,28.1234020465488,546.559167197331,6.28276909468228,2.93427,301457.0,1500080002.0,150008.0,,,,,
15214,0.11803,5,0.118967,10.5991,0.117138,9.76809,0.221857,0.0117134,0.00724443,0.876364,0.038583,15214.0,17.8600184348906,347.962764695697,4.2370213695315,0.0872445,301456.0,1501320001.0,150132.0,,,,,
15215,0.11851,4,0.119447,10.3831,0.105165,9.84093,0.179324,0.00855577,0.00742894,1.11238,0.0488482,15215.0,17.8829692470418,349.335559060158,4.28205145939207,1.28656,301456.0,1501320001.0,150132.0,,,,,
15217,0.18758,5,0.188575,11.203,0.0997734,9.81536,0.176507,0.00976548,0.0076227,1.07223,0.0468182,15217.0,27.6519507623035,543.667355131678,6.12411079924167,8.19963e-06,301457.0,1500080002.0,150008.0,,,,,
15223,0.1187,4,0.119636,10.3552,0.112414,9.78924,0.210622,0.00881759,0.00707748,0.811486,0.0478945,15223.0,17.5622174051415,349.894284994136,4.19864476365302,1.86942,0.0,1501320001.0,150132.0,,,,,
15227,0.18862,4,0.189614,10.0561,0.119569,9.70468,0.238567,0.0111232,0.00765332,0.744922,0.0496823,15227.0,26.9679017959393,546.582498814216,6.35887371192163,2.58021,0.0,1500080049.0,150008.0,,,,,
15299,0.18754,4,0.188527,10.0362,0.118989,9.73944,0.219405,0.00908841,0.00717817,0.716048,0.0525512,15299.0,23.8814682071274,543.69781537267,7.39021554746851,3.9775,0.0,1500080002.0,150008.0,,,,,
15308,0.12601,4,0.126945,10.4028,0.115729,9.7824,0.213033,0.00874478,0.00696397,0.90334,0.0464283,15308.0,16.0793477962301,370.839909643636,4.18029172456648,2.25043,0.0,1500460001.0,150046.0,,,,,
15312,0.12734,4,0.128276,10.59,0.0971603,9.86397,0.157588,0.0117201,0.00826051,1.19807,0.0528965,15312.0,16.1391108727609,374.619187748784,5.02487863621797,0.688099,303031.0,1500460003.0,150046.0,,,,,
15316,0.12687,5,0.127805,10.8178,0.110297,9.82843,0.185347,0.00982511,0.00814365,1.13198,0.0509539,15316.0,15.9279830597535,373.28655496269,5.03520218007231,0.670147,303031.0,1500460003.0,150046.0,,,,,
15318,0.08391,5,0.084809,10.2901,0.131107,9.77611,0.231861,0.011132,0.00996615,1.04988,0.0474604,15318.0,10.4958639166908,249.874231117053,3.15632897888083,3.48728,0.0,1500430002.0,150043.0,,,,,
15333,0.12668,5,0.127613,10.7381,0.12011,9.7411,0.234336,0.00942895,0.0068222,0.870375,0.039255,15333.0,15.11427938578,372.771371374349,5.09690966190978,0.65464,301460.0,1500460001.0,150046.0,,,,,
15336,0.12702,4,0.127953,10.1006,0.105877,9.8058,0.192397,0.012346,0.00750412,0.780719,0.0450865,15336.0,15.1260444685593,373.743063592026,4.91788414313788,0.369394,301460.0,1500460001.0,150046.0,,,,,
15340,0.12652,5,0.127452,10.616,0.107064,9.80431,0.197425,0.00714766,0.00629706,0.979845,0.0420224,15340.0,14.5359447303721,372.344097795622,4.35927927592107,1.44653,0.0,1500460001.0,150046.0,,,,,
15343,0.12606,5,0.126991,10.8997,0.111845,9.7859,0.205505,0.00926402,0.0066244,0.849952,0.0384076,15343.0,14.4372443758206,371.023544145701,5.17847407103374,1.45978,0.0,1500460001.0,150046.0,,,,,
15375,0.17009,4,0.171056,10.6318,0.0964692,9.85654,0.151177,0.00991579,0.00693412,1.12434,0.0519164,15375.0,18.6855427392344,495.253014599064,6.85006100869998,1.70947,300795.0,1500020017.0,150002.0,,,,,
15376,0.16805,4,0.169014,10.5065,0.104878,9.83896,0.167863,0.00940133,0.0073448,1.12967,0.05485,15376.0,18.3936994124683,489.549242967441,7.06306941278922,4.01253,300795.0,1500020017.0,150002.0,,,,,
15377,0.16982,5,0.170785,11.1642,0.0942115,9.86113,0.146796,0.0113273,0.0073887,1.21941,0.055083,15377.0,18.5617049760927,494.501862023495,6.82178586882844,0.951111,300795.0,1500020017.0,150002.0,,,,,
15382,0.12646,4,0.127389,10.1258,0.12441,9.73757,0.238143,0.0121632,0.00756029,0.770152,0.0475832,15382.0,13.7429953872856,372.196886476004,4.35048219676853,2.00841,0.0,1500460001.0,150046.0,,,,,
15383,0.16744,5,0.168402,11.0566,0.0998718,9.83758,0.164128,0.0114164,0.00768713,1.11328,0.0492285,15383.0,17.9292390949426,487.854856378884,7.07058991388442,1.32948,300083.0,1500020004.0,150002.0,,,,,
15384,0.1681,5,0.169063,11.1359,0.0999324,9.84129,0.160138,0.0113282,0.00757471,1.15626,0.0518057,15384.0,17.9767609294159,489.700486477909,7.16495069516942,0.52261,300083.0,1500020004.0,150002.0,,,,,
15385,0.16725,4,0.168212,10.4303,0.109248,9.83188,0.174243,0.0064496,0.00646138,1.05829,0.0599089,15385.0,17.8972047150191,487.324008757841,7.06510649690436,1.86122,300083.0,1500020004.0,150002.0,,,,,
15387,0.12631,5,0.127239,10.5295,0.115382,9.75889,0.218589,0.00785017,0.00595377,0.717784,0.0410715,15387.0,13.6054639664587,371.768746507985,4.68086842730621,1.96129,0.0,1500460001.0,150046.0,,,,,
15388,0.16991,5,0.170875,11.0608,0.100621,9.84009,0.164675,0.0102482,0.00773018,1.12232,0.0506978,15388.0,18.0786366598279,494.785785610283,5.56822093581328,1.80619,0.0,1500020017.0,150002.0,,,,,
15392,0.16354,4,0.164499,10.6187,0.0992712,9.83567,0.170272,0.0132022,0.0088022,1.12384,0.0496796,15392.0,17.2743704403991,476.962023090081,5.66542864077842,3.36949,0.0,1500020007.0,150002.0,,,,,
15393,0.16743,5,0.168392,10.9687,0.101652,9.82523,0.176113,0.0107117,0.00777822,1.1256,0.0489491,15393.0,17.5561226448692,487.838843906473,7.04813991082763,1.40973,300083.0,1500020004.0,150002.0,,,,,
15394,0.16781,4,0.168772,10.2773,0.11739,9.71738,0.23213,0.0118676,0.00714719,0.710162,0.0419415,15394.0,17.5931288531035,488.918421472696,5.88700446584597,0.553258,0.0,1500020004.0,150002.0,,,,,
15397,0.16741,4,0.168372,10.258,0.109923,9.80518,0.188428,0.00959034,0.00763912,0.925907,0.0491427,15397.0,17.4841510760601,487.796237518074,6.28005868491518,1.03794,300796.0,1500020004.0,150002.0,,,,,
15404,0.16939,4,0.170355,10.1707,0.122044,9.72551,0.23208,0.0146575,0.00805494,0.740293,0.0480861,15404.0,18.3246240343231,493.319081230946,5.89110078172849,0.967746,303040.0,1500020017.0,150002.0,,,,,
15426,0.16914,4,0.170105,10.3824,0.1091,9.81807,0.181385,0.00795581,0.00689379,0.964451,0.0552628,15426.0,18.3817371461959,492.605433833382,6.77003891638965,0.957797,300795.0,1500020017.0,150002.0,,,,,
15440,0.16762,4,0.168582,10.9641,0.0903764,9.8538,0.150433,0.0126246,0.00753611,1.1983,0.0513343,15440.0,17.3382440460034,488.38723146703,6.37056758838416,0.434517,300796.0,1500020004.0,150002.0,,,,,
15444,0.05446,5,0.0553281,10.6258,0.114626,9.82148,0.19951,0.0169749,0.00997719,1.151,0.0424921,15444.0,5.72212135880515,164.011928556511,1.86162969754327,1.79612,0.0,1500380001.0,150038.0,,,,,
15448,0.12712,5,0.128047,10.6078,0.123979,9.70505,0.251637,0.00865415,0.00647784,0.787434,0.0396473,15448.0,12.7131852982052,374.099682655566,4.89875885345503,1.20365,303044.0,1500460001.0,150046.0,,,,,
15466,0.16946,4,0.170422,10.0166,0.11866,9.74153,0.225085,0.012309,0.00760496,0.770947,0.0529963,15466.0,17.271407465575,493.53282208154,6.89663250293883,1.25784,303045.0,1500020017.0,150002.0,,,,,
15481,0.05408,5,0.0549432,11.0829,0.112867,9.8613,0.18358,0.0124287,0.00913891,1.18143,0.0516726,15481.0,4.96546628561383,162.901229759217,2.25966827477962,2.46221,300520.0,1500380001.0,150038.0,,,,,
15488,0.1645,5,0.165455,11.0349,0.0974628,9.83801,0.158996,0.0132047,0.00793459,1.16714,0.0506119,15488.0,14.8834044160753,479.721383754903,5.58795990059773,0.982427,303046.0,1500020007.0,150002.0,,,,,
15489,0.18221,4,0.183178,9.8369,0.117656,9.45006,0.253862,0.0123728,0.00748641,0.430722,0.0476596,15489.0,16.1719044598408,529.138566207214,6.74859558355695,0.714538,0.0,1502060001.0,150206.0,,,,,
15496,0.18246,4,0.18343,10.3974,0.116444,9.80265,0.185657,0.00918531,0.00770442,0.936266,0.0571254,15496.0,16.8338634086771,529.8137120531,6.98886721378155,1.16763,0.0,1502060001.0,150206.0,,,,,
15504,0.1823,4,0.183267,10.5515,0.112253,9.87994,0.132403,0.00206978,0.0033899,0.765789,0.0640122,15504.0,15.6705780472265,529.404482827697,6.50683743735959,0.303273,303048.0,1502060001.0,150206.0,,,,,
15511,0.16453,4,0.165484,10.5866,0.108744,9.81577,0.183928,0.0110155,0.00830725,1.0892,0.0505243,15511.0,14.3448400562807,479.821077211996,5.3996823167579,1.28951,300797.0,1500020007.0,150002.0,,,,,
15512,0.1825,4,0.183468,10.2907,0.11522,9.64418,0.227659,0.0092665,0.00659992,0.537698,0.0430853,15512.0,15.8020851025109,529.958134000813,6.47878362660337,0.278469,303048.0,1502060001.0,150206.0,,,,,
15518,0.08547,5,0.0863567,10.3571,0.109342,9.84162,0.188624,0.0098738,0.00858542,1.12334,0.0489393,15518.0,7.15596108167207,254.479021415513,3.25018613163475,3.65562,303049.0,1500070002.0,150007.0,,,,,
15523,0.12746,5,0.128381,10.6233,0.123197,9.72584,0.245309,0.0133856,0.00717789,0.766768,0.0374664,15523.0,10.4787673783106,375.115061040504,5.26512259993666,2.79969,0.0,1500460001.0,150046.0,,,,,
15524,0.164,4,0.164954,10.3313,0.103594,9.84844,0.159212,0.0095183,0.00713554,1.07862,0.0577636,15524.0,14.4887699305912,478.331257807559,5.40593025219292,0.272232,300797.0,1500020007.0,150002.0,,,,,
15532,0.16765,4,0.168604,10.4763,0.102273,9.84631,0.161,0.00361662,0.004187,0.823374,0.0476265,15532.0,13.6937939116855,488.573012795069,5.78718895237353,1.54728,0.0,1500020004.0,150002.0,,,,,
15534,0.16414,4,0.165093,9.9901,0.107742,9.78772,0.190059,0.00804155,0.00634855,0.681817,0.0490281,15534.0,14.1986400286383,478.728799086813,5.55352149956618,0.28031,300797.0,1500020007.0,150002.0,,,,,
15550,0.1599,5,0.160845,10.9117,0.101236,9.83459,0.170702,0.00817202,0.00683496,1.02664,0.0476989,15550.0,11.8677880833496,466.878706850468,5.41162846334982,2.15851,0.0,1500390002.0,150039.0,,,,,
15556,0.1678,4,0.168752,10.0498,0.0801328,9.87665,0.133986,0.000507816,0.000796415,0.498416,0.0477796,15556.0,12.8436461401228,489.004625564746,6.2490883914765,2.46908,0.0,1500020004.0,150002.0,,,,,
15595,0.15899,4,0.159932,10.6439,0.101763,9.86573,0.151931,0.00755719,0.0062478,1.14075,0.0529224,15595.0,10.9743043065328,464.334312198275,5.70094629725128,0.439141,300798.0,1500390002.0,150039.0,,,,,
15597,0.1592,4,0.160142,10.3843,0.094718,9.8553,0.156368,0.0103657,0.00739662,1.15195,0.0534138,15597.0,10.8249324067305,464.924598139107,5.86505215242201,0.627373,300798.0,1500390002.0,150039.0,,,,,
15598,0.19682,4,0.197793,10.7329,0.095816,9.84833,0.150267,0.00784275,0.00669852,1.16848,0.0552487,15598.0,13.2633063610084,569.708121629257,6.72346481531639,3.5124,0.0,1501260001.0,150126.0,,,,,
15599,0.15789,4,0.15883,10.6933,0.103836,9.81341,0.185615,0.0102973,0.00760947,1.07344,0.0464983,15599.0,10.628795549531,461.243456311599,6.00366762830257,3.094,300798.0,1500390002.0,150039.0,,,,,
15619,0.158,4,0.158939,10.7573,0.0973469,9.86359,0.151954,0.00872453,0.00698593,1.20209,0.0545558,15619.0,10.1610234996485,461.555263746769,6.35616960996461,0.405877,300346.0,1500390001.0,150039.0,,,,,
15620,0.15918,5,0.16012,11.1981,0.0979588,9.86712,0.149128,0.0079063,0.00590078,1.14506,0.048437,15620.0,10.2245114635132,464.869115322646,6.50858067410195,2.92458,300346.0,1500390001.0,150039.0,,,,,
15623,0.158,4,0.158939,10.5749,0.108851,9.79757,0.196412,0.00899732,0.007241,1.06946,0.0477943,15623.0,10.142829535219,461.552557122036,6.55435780308668,0.402801,300346.0,1500390001.0,150039.0,,,,,
15628,0.15911,5,0.160049,10.9269,0.110816,9.76235,0.212341,0.0115485,0.00702426,0.81695,0.0367088,15628.0,9.46054476301398,464.698102439273,5.46307686880765,1.41586,0.0,1500390002.0,150039.0,,,,,
15634,0.19741,4,0.198381,10.5105,0.1048,9.82154,0.169089,0.00725974,0.00672036,1.10819,0.0608153,15634.0,11.9794439266494,571.363818578378,6.38809529715053,1.78566,0.0,1501260001.0,150126.0,,,,,
15652,0.19887,4,0.19984,10.0264,0.111703,9.75593,0.203891,0.00769715,0.00663207,0.708808,0.05133,15652.0,10.964659236087,575.405785073601,6.7414226717823,1.98025,0.0,1501260002.0,150126.0,,,,,
15661,0.12642,5,0.127331,11.2574,0.102244,9.84735,0.170246,0.00869744,0.00745097,1.1287,0.0475933,15661.0,7.15806526999248,372.216617948531,4.3393526268819,0.355952,300799.0,1500050008.0,150005.0,,,,,
15664,0.08446,5,0.0853362,10.5704,0.103662,9.85734,0.178007,0.0108854,0.00914389,1.19932,0.048674,15664.0,4.6674746668989,251.572683621518,3.67123799393312,1.30404,301466.0,1500070002.0,150007.0,,,,,
15665,0.15887,4,0.159806,10.2219,0.106608,9.83366,0.171114,0.00709651,0.00616588,0.825361,0.0545672,15665.0,8.57746416586247,464.016353977044,6.77677189584905,1.61152,300580.0,1500390001.0,150039.0,,,,,
15669,0.12607,4,0.126979,10.5778,0.139853,9.70531,0.267962,0.0275639,0.0147203,0.920281,0.043076,15669.0,6.43953824171945,371.211478316457,5.3658283259781,1.05171,300015.0,1500050008.0,150005.0,,,,,
15689,0.12623,5,0.127137,11.3229,0.108883,9.8299,0.185134,0.0128373,0.00843134,1.2113,0.0516859,15689.0,5.99835584421012,371.670825233196,5.40541936327517,1.42392,300015.0,1500050008.0,150005.0,,,,,
15690,0.125,5,0.125907,11.5365,0.100589,9.85045,0.166618,0.011243,0.00819451,1.19515,0.0507575,15690.0,5.98869308697539,368.163934820356,5.38328708466405,2.0837,300015.0,1500050008.0,150005.0,,,,,
15699,0.19926,4,0.200228,10.2405,0.111615,9.76135,0.205171,0.0125566,0.00775029,0.866845,0.0546138,15699.0,9.90471998802639,576.48375265674,7.65453907209048,1.5632,0.0,1501260002.0,150126.0,,,,,
15700,0.12574,5,0.126648,11.2112,0.101559,9.85129,0.166387,0.0128154,0.00800474,1.20307,0.0496583,15700.0,6.27404800020244,370.272262998598,5.36211261995394,0.257942,300015.0,1500050008.0,150005.0,,,,,
15701,0.12572,4,0.126628,9.88558,0.122389,9.65847,0.25325,0.00908541,0.00672932,0.597823,0.0438287,15701.0,6.25031586292113,370.217650508594,5.21854579956796,0.301392,300015.0,1500050008.0,150005.0,,,,,
15702,0.12441,5,0.125317,10.7844,0.0954534,9.85874,0.163907,0.00992637,0.00817834,1.22206,0.0483359,15702.0,6.14964090509432,366.480215965693,5.34518922434917,3.76969,300015.0,1500050008.0,150005.0,,,,,
15705,0.12625,5,0.127157,11.2389,0.104029,9.83956,0.17457,0.012786,0.00833859,1.20762,0.0510779,15705.0,5.82838454949251,371.729337266916,5.40339736710197,1.4949,300015.0,1500050008.0,150005.0,,,,,
15707,0.12819,4,0.129099,10.3568,0.111278,9.78508,0.208222,0.00926174,0.00691373,0.850563,0.0427972,15707.0,5.85591562824104,377.264026577311,4.95176015557107,0.109847,300800.0,1500050027.0,150005.0,,,,,
15709,0.12794,5,0.128848,10.7368,0.099574,9.84472,0.167747,0.0124539,0.00819322,1.17094,0.0491572,15709.0,5.81979796638362,376.550025145047,5.08195119294374,0.745936,300800.0,1500050027.0,150005.0,,,,,
15710,0.12843,5,0.129339,10.5597,0.112605,9.78399,0.210364,0.0103601,0.0073172,0.968531,0.0428218,15710.0,5.78855584609082,377.946842461153,5.03301993807136,0.654393,300800.0,1500050027.0,150005.0,,,,,
15713,0.20179,4,0.202757,10.8135,0.101733,9.77617,0.192537,0.010354,0.00711209,0.886563,0.0409682,15713.0,8.8098286657156,583.462597960773,8.42558219717905,1.21259,300801.0,1500360003.0,150036.0,,,,,
15714,0.20385,4,0.204819,11.0496,0.0978272,9.81485,0.170183,0.00830781,0.00684689,0.975674,0.0451406,15714.0,8.82091957644968,589.139119528059,8.39237861788983,0.914397,300801.0,1500360004.0,150036.0,,,,,
15715,0.18989,4,0.190848,10.9963,0.0982479,9.82396,0.169162,0.00862764,0.0069694,0.99731,0.0456973,15715.0,8.24129225395075,550.583688121264,7.85711294968453,3.10033,0.0,1500350001.0,150035.0,,,,,
15721,0.20267,4,0.203638,10.5975,0.0990034,9.83466,0.156987,0.00822689,0.00686205,1.10538,0.0566511,15721.0,8.82961501358591,585.888065577692,8.40405554994622,1.21377,300801.0,1500360003.0,150036.0,,,,,
15738,0.20395,4,0.20492,10.2964,0.111784,9.81972,0.168859,0.00605136,0.00602461,1.00283,0.0715538,15738.0,8.91276414478074,589.436744998364,6.70988049902924,1.768,0.0,1500360004.0,150036.0,,,,,
15745,0.12769,4,0.128597,10.1671,0.109541,9.7972,0.201859,0.0123465,0.00748287,0.891038,0.0436797,15745.0,5.44208506014388,375.836040300362,5.37713052477986,1.53597,300015.0,1500050027.0,150005.0,,,,,
15749,0.12571,4,0.126616,10.6395,0.0949907,9.86376,0.156693,0.0110231,0.00775126,1.17512,0.0501196,15749.0,5.44684958992002,370.197734219287,5.06580363584082,0.0393323,300802.0,1500050008.0,150005.0,,,,,
15750,0.12573,4,0.126636,10.7315,0.0971181,9.86373,0.161119,0.0124708,0.00881924,1.25584,0.0529167,15750.0,5.43081140079343,370.255506672344,5.03105785118595,0.0570604,300802.0,1500050008.0,150005.0,,,,,
15756,0.12385,5,0.124754,10.7438,0.0974386,9.85567,0.165861,0.00929602,0.00759447,1.13176,0.0477842,15756.0,5.28249525788939,364.895019569766,4.94571615698351,0.902016,303068.0,1500050014.0,150005.0,,,,,
15767,0.19106,4,0.192017,10.8118,0.107112,9.7723,0.201685,0.0102662,0.00757178,1.04855,0.0439152,15767.0,7.42471282637683,553.842611744433,7.18556087978197,3.8819e-06,301469.0,1500350001.0,150035.0,,,,,
